2024-03-22 00:50:32,647: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:32,650: root: INFO: Current backtesting datetime 2020-01-30 16:00:00-05:00
2024-03-22 00:50:32,651: root: INFO: Current backtesting datetime 2020-01-31 09:30:00-05:00
2024-03-22 00:50:32,653: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:32[0m
2024-03-22 00:50:32,653: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:32,656: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:35,129: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:35[0m
2024-03-22 00:50:35,131: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:35,134: root: INFO: Current backtesting datetime 2020-01-31 16:00:00-05:00
2024-03-22 00:50:35,134: root: INFO: Current backtesting datetime 2020-02-01 09:30:00-05:00
2024-03-22 00:50:35,136: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-22 00:50:35,141: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-03-22 00:50:35,144: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-03-22 00:50:35,144: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-22 00:50:35,146: root: INFO: Current backtesting datetime 2020-02-03 08:30:00-05:00
2024-03-22 00:50:35,147: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-22 00:50:35,149: root: INFO: Current backtesting datetime 2020-02-03 09:30:00-05:00
2024-03-22 00:50:35,149: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-22 00:50:35,152: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:35[0m
2024-03-22 00:50:35,153: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:35,155: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:37,032: root: INFO: [32mNew market order of | 154.63120165828374 SPY sell | at price $258.6800048828125 of class bracket with status unprocessed was submitted.[0m
2024-03-22 00:50:37,039: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:37[0m
2024-03-22 00:50:37,040: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-22 00:50:37,040: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:37,042: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:37,043: root: INFO: market order of | 154.63120165828374 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-03-22 00:50:37,043: root: INFO: market order of | 154.63120165828374 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-03-22 00:50:37,044: root: INFO: [32mFilled Transaction: sell 154.63120165828374 of SPY at 323.35000610 USD per share[0m
2024-03-22 00:50:37,044: root: INFO: market order of | 154.63120165828374 SPY sell | at price $258.6800048828125 of class bracket with status new was filled
2024-03-22 00:50:37,053: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:37,056: root: INFO: Current backtesting datetime 2020-02-03 16:00:00-05:00
2024-03-22 00:50:37,057: root: INFO: Current backtesting datetime 2020-02-04 09:30:00-05:00
2024-03-22 00:50:37,061: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:37[0m
2024-03-22 00:50:37,061: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:37,063: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:38,522: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:38[0m
2024-03-22 00:50:38,522: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-22 00:50:38,522: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:38,525: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:38,525: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-22 00:50:38,525: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:38,527: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:38,530: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:38,532: root: INFO: Current backtesting datetime 2020-02-04 16:00:00-05:00
2024-03-22 00:50:38,533: root: INFO: Current backtesting datetime 2020-02-05 09:30:00-05:00
2024-03-22 00:50:38,536: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:38[0m
2024-03-22 00:50:38,536: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:38,538: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:41,687: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:41[0m
2024-03-22 00:50:41,688: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-22 00:50:41,688: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:41,691: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:41,692: root: INFO: limit order of | 154.63120165828374 SPY buy | at price $258.6800048828125 with status unprocessed was canceled.
2024-03-22 00:50:41,700: root: INFO: [32mFilled Transaction: buy 154.63120165828374 of SPY at 333.05050629 USD per share[0m
2024-03-22 00:50:41,700: root: INFO: stop order of | 154.63120165828374 SPY buy | at price $333.0505062866211 with status unprocessed was filled
2024-03-22 00:50:41,700: root: INFO: Position 0.000000 shares of SPY liquidated
2024-03-22 00:50:41,709: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:41,712: root: INFO: Current backtesting datetime 2020-02-05 16:00:00-05:00
2024-03-22 00:50:41,713: root: INFO: Current backtesting datetime 2020-02-06 09:30:00-05:00
2024-03-22 00:50:41,715: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:41[0m
2024-03-22 00:50:41,715: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:41,717: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:43,921: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:43[0m
2024-03-22 00:50:43,923: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:43,927: root: INFO: Current backtesting datetime 2020-02-06 16:00:00-05:00
2024-03-22 00:50:43,928: root: INFO: Current backtesting datetime 2020-02-07 09:30:00-05:00
2024-03-22 00:50:43,929: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:43[0m
2024-03-22 00:50:43,930: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:43,932: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:46,410: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:46[0m
2024-03-22 00:50:46,413: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:46,415: root: INFO: Current backtesting datetime 2020-02-07 16:00:00-05:00
2024-03-22 00:50:46,416: root: INFO: Current backtesting datetime 2020-02-08 09:30:00-05:00
2024-03-22 00:50:46,417: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-22 00:50:46,421: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-03-22 00:50:46,424: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-03-22 00:50:46,424: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-22 00:50:46,426: root: INFO: Current backtesting datetime 2020-02-10 08:30:00-05:00
2024-03-22 00:50:46,427: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-22 00:50:46,429: root: INFO: Current backtesting datetime 2020-02-10 09:30:00-05:00
2024-03-22 00:50:46,429: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-22 00:50:46,433: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:46[0m
2024-03-22 00:50:46,433: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:46,439: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:49,832: root: INFO: [32mNew market order of | 148.68821775341138 SPY sell | at price $264.9840087890625 of class bracket with status unprocessed was submitted.[0m
2024-03-22 00:50:49,839: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:49[0m
2024-03-22 00:50:49,839: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-22 00:50:49,840: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:49,842: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:49,843: root: INFO: market order of | 148.68821775341138 SPY sell | at price $264.9840087890625 of class bracket with status new was sent to broker backtesting
2024-03-22 00:50:49,843: root: INFO: market order of | 148.68821775341138 SPY sell | at price $264.9840087890625 of class bracket with status new was sent to broker backtesting
2024-03-22 00:50:49,844: root: INFO: [32mFilled Transaction: sell 148.68821775341138 of SPY at 331.23001099 USD per share[0m
2024-03-22 00:50:49,844: root: INFO: market order of | 148.68821775341138 SPY sell | at price $264.9840087890625 of class bracket with status new was filled
2024-03-22 00:50:49,853: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:49,857: root: INFO: Current backtesting datetime 2020-02-10 16:00:00-05:00
2024-03-22 00:50:49,858: root: INFO: Current backtesting datetime 2020-02-11 09:30:00-05:00
2024-03-22 00:50:49,862: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:49[0m
2024-03-22 00:50:49,863: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:49,865: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:52,377: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:52[0m
2024-03-22 00:50:52,378: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-22 00:50:52,378: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
